id,nhogar,miembro,comuna,dominio,edad,parentesco_jefe,situacion_conyugal,num_miembro_padre,num_miembro_madre,estado_ocupacional,cat_ocupacional,calidad_ingresos_lab,ingreso_total_lab,calidad_ingresos_no_lab,ingreso_total_no_lab,calidad_ingresos_totales,ingresos_totales,calidad_ingresos_familiares,ingresos_familiares,ingreso_per_capita_familiar,estado_educativo,sector_educativo,nivel_actual,nivel_max_educativo,años_escolaridad,lugar_nacimiento,afiliacion_salud,cantidad_hijos_nac_vivos,ingreso_total_lab_USD,ingreso_total_no_lab_USD,ingresos_totales_USD,ingresos_familiares_USD,ingreso_per_capita_familiar_USD,sexo_Mujer,sexo_Varon,hijos_nacidos_vivos_No,hijos_nacidos_vivos_Si,sist_de_salud_Sistema privado,sist_de_salud_Sistema público,ingresos_totales_USD_cat
4671,1,3,8,0,37,1,4,No corresponde,No corresponde,2,0,2,43000,1,0,2,43000,1,110200,22040,0,0,13,1,16,0,1,0,678.7687450670876,0.0,678.7687450670876,1739.542225730071,347.9084451460142,0,1,1,0,1,0,2
4671,1,4,8,0,33,1,4,No corresponde,No corresponde,2,0,2,38000,3,3000,2,41000,1,110200,22040,1,1,1,5,15,0,1,1,599.8421468034727,47.355958958168905,647.1981057616416,1739.542225730071,347.9084451460142,1,0,0,1,1,0,2
4671,1,5,8,0,4,3,2,Padre no vive en el hogar,4,1,1,0,0,0,0,0,0,1,110200,22040,0,0,8,6,0,0,1,0,0.0,0.0,0.0,1739.542225730071,347.9084451460142,0,1,1,0,1,0,4
4672,1,1,1,0,70,2,4,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,12000,12000,1,1,1,0,8,2,1,1,0.0,189.4238358326756,189.4238358326756,189.4238358326756,189.4238358326756,1,0,0,1,1,0,3
4673,1,1,7,0,70,2,4,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,14000,14000,1,1,1,3,12,0,1,0,0.0,220.99447513812157,220.99447513812157,220.99447513812157,220.99447513812157,0,1,1,0,1,0,1
4674,1,1,7,0,70,2,5,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,44000,22000,1,1,1,0,9,0,1,0,0.0,220.99447513812157,220.99447513812157,694.5540647198105,347.27703235990526,0,1,1,0,1,0,1
4674,1,2,7,0,66,0,5,No corresponde,No corresponde,2,4,3,20000,3,10000,3,30000,2,44000,22000,1,1,1,5,17,5,1,1,315.70639305445934,157.85319652722967,473.559589581689,694.5540647198105,347.27703235990526,1,0,0,1,1,0,2
4675,1,1,15,0,70,2,0,No corresponde,No corresponde,1,1,1,0,3,16000,3,16000,2,32000,16000,1,1,1,3,12,0,2,3,0.0,252.56511444356747,252.56511444356747,505.1302288871349,252.56511444356747,1,0,0,1,1,0,1
4675,1,2,15,0,71,0,0,No corresponde,No corresponde,1,1,1,0,3,16000,3,16000,2,32000,16000,1,1,1,3,12,0,2,0,0.0,252.56511444356747,252.56511444356747,505.1302288871349,252.56511444356747,0,1,1,0,1,0,1
4676,1,1,2,0,70,2,0,No corresponde,No corresponde,1,1,1,0,2,25000,2,25000,1,25000,12500,1,1,1,3,12,0,2,0,0.0,394.6329913180742,394.6329913180742,394.6329913180742,197.3164956590371,0,1,1,0,1,0,1
4676,1,2,2,0,67,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,25000,12500,1,1,1,3,12,0,2,3,0.0,0.0,0.0,394.6329913180742,197.3164956590371,1,0,0,1,1,0,4
4677,1,1,8,0,70,2,6,No corresponde,No corresponde,2,4,3,12100,3,12300,3,24400,2,38400,19200,1,1,1,0,7,0,1,2,191.0023677979479,194.1594317284925,385.1617995264404,606.1562746645619,303.07813733228096,1,0,0,1,1,0,1
4677,1,2,8,0,58,4,4,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,38400,19200,1,1,1,0,9,0,1,0,0.0,220.99447513812157,220.99447513812157,606.1562746645619,303.07813733228096,1,0,1,0,1,0,1
4678,1,1,9,0,70,2,5,No corresponde,No corresponde,1,1,1,0,3,26000,3,26000,2,46000,23000,1,1,1,3,12,0,2,1,0.0,410.4183109707972,410.4183109707972,726.1247040252565,363.06235201262825,1,0,0,1,1,0,1
4678,1,2,9,0,66,0,5,No corresponde,No corresponde,0,1,1,0,3,20000,3,20000,2,46000,23000,1,1,1,3,12,0,2,0,0.0,315.70639305445934,315.70639305445934,726.1247040252565,363.06235201262825,0,1,1,0,1,0,1
4679,1,1,11,0,70,2,5,No corresponde,No corresponde,1,1,1,0,3,10356,3,10356,2,24356,12178,1,1,1,3,12,0,0,1,0.0,163.47277032359904,163.47277032359904,384.4672454617206,192.2336227308603,1,0,0,1,1,0,3
4679,1,2,11,0,61,0,5,No corresponde,No corresponde,2,0,3,14000,1,0,3,14000,2,24356,12178,1,1,1,2,7,5,1,0,220.99447513812157,0.0,220.99447513812157,384.4672454617206,192.2336227308603,0,1,1,0,1,0,1
4680,1,1,9,0,70,2,6,No corresponde,No corresponde,1,1,1,0,2,28000,2,28000,1,28000,28000,1,1,1,3,12,0,3,1,0.0,441.9889502762431,441.9889502762431,441.9889502762431,441.9889502762431,1,0,0,1,1,0,2
4681,1,1,15,0,70,2,6,No corresponde,No corresponde,0,1,3,300,3,16000,3,16300,2,16300,16300,1,1,1,5,15,5,1,0,4.73559589581689,252.56511444356747,257.30071033938435,257.30071033938435,257.30071033938435,1,0,1,0,1,0,1
4682,1,1,6,0,70,2,1,No corresponde,No corresponde,1,1,1,0,3,78000,3,78000,2,78000,78000,1,1,1,5,15,0,0,3,0.0,1231.2549329123915,1231.2549329123915,1231.2549329123915,1231.2549329123915,1,0,0,1,1,0,2
4683,1,1,5,0,70,2,0,No corresponde,No corresponde,2,4,3,10000,3,7200,3,17200,2,22600,11300,1,1,1,1,14,1,1,2,157.85319652722967,113.65430149960537,271.50749802683504,356.74822415153903,178.37411207576952,1,0,0,1,1,0,1
4683,1,2,5,0,73,0,0,No corresponde,No corresponde,1,1,1,0,3,5400,3,5400,2,22600,11300,1,1,1,1,15,4,1,0,0.0,85.24072612470403,85.24072612470403,356.74822415153903,178.37411207576952,0,1,1,0,1,0,3
4684,1,1,3,0,70,2,0,No corresponde,No corresponde,1,1,1,0,3,50000,3,50000,2,140000,23333,1,1,1,5,15,0,1,1,0.0,789.2659826361484,789.2659826361484,2209.944751381216,368.318863456985,1,0,0,1,1,0,2
4684,1,2,3,0,87,0,0,No corresponde,No corresponde,1,1,1,0,3,60000,3,60000,2,140000,23333,1,1,1,5,15,0,1,0,0.0,947.119179163378,947.119179163378,2209.944751381216,368.318863456985,0,1,1,0,1,0,2
4684,1,3,3,0,91,6,6,No corresponde,No corresponde,1,1,1,0,3,28000,3,28000,2,140000,23333,1,1,1,3,12,2,1,2,0.0,441.9889502762431,441.9889502762431,2209.944751381216,368.318863456985,1,0,0,1,1,0,2
4684,1,4,3,0,27,1,4,No corresponde,No corresponde,2,0,3,2000,1,0,3,2000,2,140000,23333,0,0,13,1,12,1,1,2,31.570639305445933,0.0,31.570639305445933,2209.944751381216,368.318863456985,1,0,0,1,1,0,3
4684,1,5,3,0,6,3,2,Padre no vive en el hogar,4,1,1,0,0,0,0,0,0,2,140000,23333,0,3,5,4,0,0,1,0,0.0,0.0,0.0,2209.944751381216,368.318863456985,1,0,1,0,1,0,4
4684,1,6,3,0,4,3,2,Padre no vive en el hogar,4,1,1,0,0,0,0,0,0,2,140000,23333,0,3,7,6,0,0,1,0,0.0,0.0,0.0,2209.944751381216,368.318863456985,0,1,1,0,1,0,4
4685,1,1,11,0,70,2,0,No corresponde,No corresponde,1,1,1,0,3,35000,3,35000,2,77800,38900,1,1,1,5,15,0,1,0,0.0,552.4861878453039,552.4861878453039,1228.097868981847,614.0489344909234,0,1,1,0,1,0,2
4685,1,2,11,0,64,0,0,No corresponde,No corresponde,2,2,3,30000,3,12800,3,42800,2,77800,38900,1,1,1,0,10,6,1,1,473.559589581689,202.052091554854,675.611681136543,1228.097868981847,614.0489344909234,1,0,0,1,1,0,2
4686,1,1,7,0,70,2,3,No corresponde,No corresponde,2,2,3,60000,3,30000,3,90000,2,90000,90000,1,1,1,1,14,0,2,0,947.119179163378,473.559589581689,1420.6787687450671,1420.6787687450671,1420.6787687450671,0,1,1,0,1,0,2
4687,1,1,7,0,70,2,6,No corresponde,No corresponde,2,0,3,8900,3,21000,3,29900,2,29900,29900,1,1,1,5,15,0,1,1,140.4893449092344,331.4917127071824,471.9810576164167,471.9810576164167,471.9810576164167,1,0,0,1,1,0,2
4688,1,1,7,0,70,2,6,No corresponde,No corresponde,2,4,2,42000,3,24000,2,66000,1,66000,66000,1,1,1,5,15,0,1,2,662.9834254143647,378.8476716653512,1041.8310970797158,1041.8310970797158,1041.8310970797158,1,0,0,1,1,0,2
4689,1,1,12,0,70,2,1,No corresponde,No corresponde,1,1,1,0,3,25000,3,25000,2,25000,25000,1,1,1,5,15,0,2,1,0.0,394.6329913180742,394.6329913180742,394.6329913180742,394.6329913180742,1,0,0,1,1,0,1
4690,1,1,6,0,70,2,1,No corresponde,No corresponde,1,1,1,0,2,73000,2,73000,1,73000,36500,1,1,1,5,15,0,0,3,0.0,1152.3283346487767,1152.3283346487767,1152.3283346487767,576.1641673243884,1,0,0,1,1,0,2
4690,1,2,6,0,31,1,4,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,73000,36500,1,1,1,1,14,0,2,0,0.0,0.0,0.0,1152.3283346487767,576.1641673243884,0,1,1,0,1,0,4
4691,1,1,5,0,70,2,6,No corresponde,No corresponde,1,1,1,0,3,32000,3,32000,2,32000,32000,1,1,1,1,14,0,1,1,0.0,505.1302288871349,505.1302288871349,505.1302288871349,505.1302288871349,1,0,0,1,1,0,2
4692,1,1,12,0,70,2,6,No corresponde,No corresponde,1,1,1,0,3,24000,3,24000,2,24000,24000,1,1,1,5,15,0,1,2,0.0,378.8476716653512,378.8476716653512,378.8476716653512,378.8476716653512,1,0,0,1,1,0,1
4693,1,1,11,0,70,2,5,No corresponde,No corresponde,2,0,2,50000,2,48000,2,98000,1,137000,68500,1,1,1,5,15,0,1,0,789.2659826361484,757.6953433307025,1546.9613259668508,2162.5887924230465,1081.2943962115232,1,0,1,0,1,0,2
4693,1,2,11,0,74,0,5,No corresponde,No corresponde,2,0,2,28000,2,11000,2,39000,1,137000,68500,1,1,1,0,10,0,1,0,441.9889502762431,173.63851617995263,615.6274664561957,2162.5887924230465,1081.2943962115232,0,1,1,0,1,0,2
4694,1,1,14,0,70,2,6,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,1,37000,18500,1,1,1,5,17,5,2,2,0.0,189.4238358326756,189.4238358326756,584.0568271507498,292.0284135753749,1,0,0,1,1,0,3
4694,1,2,14,0,41,1,3,No corresponde,No corresponde,2,4,2,25000,1,0,2,25000,1,37000,18500,1,1,1,1,15,0,3,0,394.6329913180742,0.0,394.6329913180742,584.0568271507498,292.0284135753749,0,1,1,0,1,0,1
4695,1,1,11,0,70,2,1,No corresponde,No corresponde,2,0,3,65000,1,0,3,65000,2,65000,65000,1,1,1,5,17,1,1,2,1026.0457774269928,0.0,1026.0457774269928,1026.0457774269928,1026.0457774269928,1,0,0,1,1,0,2
4696,1,1,1,0,70,2,0,No corresponde,No corresponde,2,2,3,150000,2,127000,2,277000,1,289000,144500,1,1,1,5,17,5,1,0,2367.797947908445,2004.735595895817,4372.533543804262,4561.957379636938,2280.978689818469,0,1,1,0,1,0,0
4696,1,2,1,0,65,0,0,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,1,289000,144500,1,1,1,5,17,0,1,6,0.0,189.4238358326756,189.4238358326756,4561.957379636938,2280.978689818469,1,0,0,1,1,0,3
4696,1,3,1,0,32,7,4,No corresponde,No corresponde,2,0,3,20000,1,0,3,20000,1,289000,144500,1,1,1,0,9,4,1,0,315.70639305445934,0.0,315.70639305445934,4561.957379636938,2280.978689818469,1,0,1,0,1,0,1
4697,1,1,14,0,70,2,0,No corresponde,No corresponde,1,1,1,0,3,38000,3,38000,2,91000,45500,1,1,1,1,16,0,0,0,0.0,599.8421468034727,599.8421468034727,1436.46408839779,718.232044198895,0,1,1,0,1,0,2
4697,1,2,14,0,70,0,0,No corresponde,No corresponde,1,1,1,0,3,53000,3,53000,2,91000,45500,1,1,1,3,12,0,0,2,0.0,836.6219415943173,836.6219415943173,1436.46408839779,718.232044198895,1,0,0,1,1,0,2
4698,1,1,15,0,70,2,3,No corresponde,No corresponde,2,2,3,300000,3,14000,3,314000,2,314000,314000,1,1,1,5,17,0,1,0,4735.59589581689,220.99447513812157,4956.590370955012,4956.590370955012,4956.590370955012,0,1,1,0,1,0,0
4699,1,1,3,0,70,2,1,No corresponde,No corresponde,2,4,3,100000,3,14000,3,114000,2,114000,114000,1,1,1,5,17,0,0,0,1578.5319652722967,220.99447513812157,1799.5264404104182,1799.5264404104182,1799.5264404104182,0,1,1,0,1,0,0
4700,1,1,14,0,70,2,0,No corresponde,No corresponde,2,4,2,120000,2,170000,2,290000,1,290000,145000,1,1,1,5,17,6,2,0,1894.238358326756,2683.5043409629043,4577.742699289661,4577.742699289661,2288.8713496448304,0,1,1,0,1,0,0
4700,1,2,14,0,58,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,290000,145000,1,1,1,3,12,0,2,0,0.0,0.0,0.0,4577.742699289661,2288.8713496448304,1,0,1,0,1,0,4
4701,1,1,10,0,70,2,0,No corresponde,No corresponde,2,2,3,86500,3,12000,3,98500,2,208500,104250,1,1,1,1,15,1,2,0,1365.4301499605367,189.4238358326756,1554.8539857932124,3291.239147592739,1645.6195737963694,0,1,1,0,1,0,2
4701,1,2,10,0,66,0,0,No corresponde,No corresponde,2,4,3,98000,3,12000,3,110000,2,208500,104250,1,1,1,5,15,0,2,2,1546.9613259668508,189.4238358326756,1736.3851617995265,3291.239147592739,1645.6195737963694,1,0,0,1,1,0,0
4702,1,1,7,0,70,2,0,No corresponde,No corresponde,1,1,1,0,3,17000,3,17000,2,31000,10333,1,1,1,1,15,6,2,0,0.0,268.3504340962904,268.3504340962904,489.344909234412,163.10970797158643,0,1,1,0,1,0,1
4702,1,2,7,0,65,0,0,No corresponde,No corresponde,2,0,1,0,3,14000,3,14000,2,31000,10333,1,1,1,5,15,0,2,5,0.0,220.99447513812157,220.99447513812157,489.344909234412,163.10970797158643,1,0,0,1,1,0,1
4702,1,3,7,0,23,1,4,1,2,0,1,1,0,1,0,1,0,2,31000,10333,1,1,1,1,15,0,2,0,0.0,0.0,0.0,489.344909234412,163.10970797158643,0,1,1,0,1,0,4
4703,1,1,7,0,70,2,0,No corresponde,No corresponde,1,1,1,0,2,12549,2,12549,1,162549,81275,1,1,1,5,17,0,2,2,0.0,198.0899763220205,198.0899763220205,2565.8879242304656,1282.9518547750592,1,0,0,1,1,0,1
4703,1,2,7,0,76,0,0,No corresponde,No corresponde,1,1,1,0,2,150000,2,150000,1,162549,81275,1,1,1,5,17,0,2,0,0.0,2367.797947908445,2367.797947908445,2565.8879242304656,1282.9518547750592,0,1,1,0,1,0,0
4704,1,1,14,0,70,2,0,No corresponde,No corresponde,1,1,1,0,3,38000,3,38000,2,170000,85000,1,1,1,1,15,6,0,0,0.0,599.8421468034727,599.8421468034727,2683.5043409629043,1341.752170481452,0,1,1,0,1,0,2
4704,1,2,14,0,58,0,0,No corresponde,No corresponde,2,0,3,132000,1,0,3,132000,2,170000,85000,1,1,1,1,16,1,3,0,2083.662194159432,0.0,2083.662194159432,2683.5043409629043,1341.752170481452,1,0,1,0,1,0,0
4705,1,1,14,0,70,2,0,No corresponde,No corresponde,2,4,2,150000,3,17000,2,167000,1,217000,108500,1,1,1,5,17,0,0,0,2367.797947908445,268.3504340962904,2636.148382004736,3425.414364640884,1712.707182320442,0,1,1,0,1,0,0
4705,1,2,14,0,69,0,0,No corresponde,No corresponde,1,1,1,0,3,50000,3,50000,1,217000,108500,1,1,1,5,15,0,0,2,0.0,789.2659826361484,789.2659826361484,3425.414364640884,1712.707182320442,1,0,0,1,1,0,2
4706,1,1,2,0,70,2,1,No corresponde,No corresponde,2,0,3,5000,2,80000,2,85000,1,85000,85000,1,1,1,5,17,0,0,2,78.92659826361484,1262.8255722178374,1341.752170481452,1341.752170481452,1341.752170481452,1,0,0,1,1,0,2
4707,1,1,10,0,70,2,6,No corresponde,No corresponde,1,1,1,0,2,44000,2,44000,1,44000,44000,1,1,1,1,15,0,0,2,0.0,694.5540647198105,694.5540647198105,694.5540647198105,694.5540647198105,1,0,0,1,1,0,2
4708,1,1,12,0,70,2,0,No corresponde,No corresponde,1,1,1,0,2,29000,2,29000,1,29000,7250,1,1,1,5,17,0,0,0,0.0,457.7742699289661,457.7742699289661,457.7742699289661,114.44356748224152,0,1,1,0,1,0,2
4708,1,2,12,0,53,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,29000,7250,1,1,1,5,17,6,2,2,0.0,0.0,0.0,457.7742699289661,114.44356748224152,1,0,0,1,1,0,4
4708,1,3,12,0,24,1,4,Padre no vive en el hogar,2,1,1,1,0,1,0,1,0,1,29000,7250,0,0,12,1,14,0,2,0,0.0,0.0,0.0,457.7742699289661,114.44356748224152,0,1,1,0,1,0,4
4708,1,4,12,0,20,1,4,Padre no vive en el hogar,2,1,1,1,0,1,0,1,0,1,29000,7250,0,0,13,1,12,0,2,0,0.0,0.0,0.0,457.7742699289661,114.44356748224152,0,1,1,0,1,0,4
4709,1,1,1,0,70,2,0,No corresponde,No corresponde,1,1,1,0,3,95000,3,95000,2,152000,76000,1,1,1,5,17,0,3,0,0.0,1499.605367008682,1499.605367008682,2399.368587213891,1199.6842936069454,0,1,1,0,1,0,2
4709,1,2,1,0,74,0,0,No corresponde,No corresponde,1,1,1,0,3,57000,3,57000,2,152000,76000,1,1,1,1,13,0,3,2,0.0,899.7632202052091,899.7632202052091,2399.368587213891,1199.6842936069454,1,0,0,1,1,0,2
4710,1,1,5,0,70,2,1,No corresponde,No corresponde,1,1,1,0,3,18500,3,18500,2,18500,18500,1,1,1,1,16,1,1,0,0.0,292.0284135753749,292.0284135753749,292.0284135753749,292.0284135753749,1,0,1,0,1,0,1
4711,1,1,6,0,70,2,6,No corresponde,No corresponde,2,4,3,15000,3,12000,3,27000,2,27000,27000,1,1,1,5,17,2,2,3,236.7797947908445,189.4238358326756,426.2036306235201,426.2036306235201,426.2036306235201,1,0,0,1,1,0,1
4712,1,1,14,0,70,2,0,No corresponde,No corresponde,2,0,2,60000,1,0,2,60000,1,73000,36500,1,1,1,5,19,2,3,0,947.119179163378,0.0,947.119179163378,1152.3283346487767,576.1641673243884,0,1,1,0,1,0,2
4712,1,2,14,0,67,0,0,No corresponde,No corresponde,1,1,1,0,3,13000,3,13000,1,73000,36500,1,1,1,5,17,2,3,3,0.0,205.20915548539855,205.20915548539855,1152.3283346487767,576.1641673243884,1,0,0,1,1,0,1
4713,1,1,12,0,70,2,0,No corresponde,No corresponde,2,2,3,20000,3,30000,3,50000,1,312700,156350,1,1,1,5,19,0,2,0,315.70639305445934,473.559589581689,789.2659826361484,4936.069455406472,2468.034727703236,0,1,1,0,1,0,2
4713,1,2,12,0,63,0,0,No corresponde,No corresponde,2,2,2,250000,3,12700,2,262700,1,312700,156350,1,1,1,5,19,2,2,3,3946.3299131807416,200.4735595895817,4146.803472770323,4936.069455406472,2468.034727703236,1,0,0,1,1,0,0
4714,1,1,12,0,70,2,0,No corresponde,No corresponde,2,4,3,70000,3,12500,3,82500,2,135000,67500,1,1,1,5,19,0,2,0,1104.9723756906078,197.3164956590371,1302.2888713496448,2131.0181531176004,1065.5090765588002,0,1,1,0,1,0,2
4714,1,2,12,0,65,0,0,No corresponde,No corresponde,2,4,3,40000,3,12500,3,52500,2,135000,67500,1,1,1,3,12,0,0,2,631.4127861089187,197.3164956590371,828.7292817679557,2131.0181531176004,1065.5090765588002,1,0,0,1,1,0,2
4715,1,1,12,0,70,2,5,No corresponde,No corresponde,0,1,1,0,3,32000,3,32000,2,85000,28333,1,1,1,5,19,0,3,0,0.0,505.1302288871349,505.1302288871349,1341.752170481452,447.2454617205999,0,1,1,0,1,0,2
4715,1,2,12,0,44,0,5,No corresponde,No corresponde,2,0,3,53000,1,0,3,53000,2,85000,28333,1,1,1,1,14,6,3,1,836.6219415943173,0.0,836.6219415943173,1341.752170481452,447.2454617205999,1,0,0,1,1,0,2
4715,1,3,12,0,21,1,4,Padre no vive en el hogar,2,0,1,1,0,1,0,1,0,2,85000,28333,1,1,1,3,12,6,3,0,0.0,0.0,0.0,1341.752170481452,447.2454617205999,0,1,1,0,1,0,4
4716,1,1,2,0,70,2,1,No corresponde,No corresponde,1,1,1,0,2,32000,2,32000,1,32000,32000,1,1,1,5,19,0,1,3,0.0,505.1302288871349,505.1302288871349,505.1302288871349,505.1302288871349,1,0,0,1,1,0,2
4717,1,1,2,0,70,2,0,No corresponde,No corresponde,2,0,3,100000,1,0,3,100000,2,154000,77000,1,1,1,5,19,2,0,0,1578.5319652722967,0.0,1578.5319652722967,2430.939226519337,1215.4696132596684,0,1,1,0,1,0,2
4717,1,2,2,0,71,0,0,No corresponde,No corresponde,2,4,3,40000,3,14000,3,54000,2,154000,77000,1,1,1,5,17,0,0,2,631.4127861089187,220.99447513812157,852.4072612470402,2430.939226519337,1215.4696132596684,1,0,0,1,1,0,2
4718,1,1,5,0,70,2,4,No corresponde,No corresponde,2,0,1,0,3,65000,3,65000,2,65000,65000,1,1,1,5,19,4,0,0,0.0,1026.0457774269928,1026.0457774269928,1026.0457774269928,1026.0457774269928,0,1,1,0,1,0,2
4719,1,1,1,0,70,2,1,No corresponde,No corresponde,2,0,3,29000,1,0,3,29000,2,29000,29000,1,1,1,5,19,2,3,1,457.7742699289661,0.0,457.7742699289661,457.7742699289661,457.7742699289661,1,0,0,1,1,0,2
4720,1,1,4,1,70,2,6,No corresponde,No corresponde,1,1,1,0,3,15000,3,15000,2,24000,12000,1,1,1,2,7,1,1,11,0.0,236.7797947908445,236.7797947908445,378.8476716653512,189.4238358326756,1,0,0,1,1,0,1
4720,1,2,4,1,32,1,4,No corresponde,No corresponde,1,1,1,0,3,9000,3,9000,2,24000,12000,0,0,2,1,14,0,1,0,0.0,142.0678768745067,142.0678768745067,378.8476716653512,189.4238358326756,1,0,1,0,1,0,3
4721,1,1,4,0,71,2,3,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,28000,9333,1,1,1,2,7,2,1,2,0.0,189.4238358326756,189.4238358326756,441.9889502762431,147.32438831886344,1,0,0,1,1,0,3
4721,1,2,4,0,34,1,3,No corresponde,No corresponde,2,0,3,16000,1,0,3,16000,2,28000,9333,1,1,1,4,3,0,4,0,252.56511444356747,0.0,252.56511444356747,441.9889502762431,147.32438831886344,0,1,1,0,0,1,1
4721,1,3,4,0,14,3,4,2,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,28000,9333,0,0,11,0,7,0,4,0,0.0,0.0,0.0,441.9889502762431,147.32438831886344,0,1,1,0,0,1,4
4722,1,1,5,0,71,2,6,No corresponde,No corresponde,2,4,3,50000,3,25000,3,75000,2,75000,75000,1,1,1,2,7,2,1,2,789.2659826361484,394.6329913180742,1183.8989739542226,1183.8989739542226,1183.8989739542226,1,0,0,1,1,0,2
4723,1,1,14,0,71,2,3,No corresponde,No corresponde,1,1,1,0,3,12900,3,12900,2,12900,12900,1,1,1,2,7,5,1,3,0.0,203.63062352012628,203.63062352012628,203.63062352012628,203.63062352012628,1,0,0,1,1,0,1
4724,1,1,11,0,71,2,4,No corresponde,No corresponde,2,0,3,25300,3,21000,3,46300,2,63300,31650,1,1,1,2,7,1,1,0,399.3685872138911,331.4917127071824,730.8602999210734,999.2107340173638,499.6053670086819,1,0,1,0,1,0,2
4724,1,2,11,0,55,5,4,No corresponde,No corresponde,2,0,3,17000,1,0,3,17000,2,63300,31650,1,1,1,3,12,0,4,0,268.3504340962904,0.0,268.3504340962904,999.2107340173638,499.6053670086819,1,0,1,0,0,1,1
4725,1,1,8,0,71,2,6,No corresponde,No corresponde,1,1,1,0,3,18000,3,18000,1,43000,14333,1,1,1,4,3,4,1,0,0.0,284.1357537490134,284.1357537490134,678.7687450670876,226.25098658247828,0,1,1,0,1,0,1
4725,1,2,8,0,43,1,3,No corresponde,No corresponde,2,4,2,25000,1,0,2,25000,1,43000,14333,1,1,1,0,11,0,1,0,394.6329913180742,0.0,394.6329913180742,678.7687450670876,226.25098658247828,0,1,1,0,1,0,1
4725,1,3,8,0,26,1,4,No corresponde,No corresponde,2,0,1,0,1,0,1,0,1,43000,14333,0,0,12,1,14,0,4,0,0.0,0.0,0.0,678.7687450670876,226.25098658247828,0,1,1,0,0,1,4
4726,1,1,9,0,71,2,3,No corresponde,No corresponde,1,1,1,0,3,19000,3,19000,2,19000,19000,1,1,1,2,7,1,1,0,0.0,299.92107340173635,299.92107340173635,299.92107340173635,299.92107340173635,0,1,1,0,1,0,1
4727,1,1,4,0,71,2,3,No corresponde,No corresponde,2,0,3,18000,3,11000,3,29000,2,29000,29000,1,1,1,2,7,6,1,0,284.1357537490134,173.63851617995263,457.7742699289661,457.7742699289661,457.7742699289661,0,1,1,0,1,0,2
4728,1,1,1,1,71,2,6,No corresponde,No corresponde,1,1,1,0,3,7200,3,7200,2,9600,3200,1,1,1,4,2,4,4,10,0.0,113.65430149960537,113.65430149960537,151.53906866614048,50.51302288871349,1,0,0,1,0,1,3
4728,1,2,1,1,17,3,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,2400,1,0,3,2400,2,9600,3200,1,1,1,0,8,0,4,0,37.88476716653512,0.0,37.88476716653512,151.53906866614048,50.51302288871349,0,1,1,0,0,1,3
4728,1,3,1,1,9,3,2,Padre no vive en el hogar,Madre no vive en el hogar,1,1,0,0,0,0,0,0,2,9600,3200,0,0,5,4,2,0,4,0,0.0,0.0,0.0,151.53906866614048,50.51302288871349,0,1,1,0,0,1,4
4729,1,1,15,0,71,2,6,No corresponde,No corresponde,1,1,3,3000,3,12500,3,15500,2,15500,15500,1,1,1,2,7,1,1,2,47.355958958168905,197.3164956590371,244.672454617206,244.672454617206,244.672454617206,1,0,0,1,1,0,1
4730,1,1,9,1,71,2,0,No corresponde,No corresponde,2,0,3,4000,3,12500,3,16500,1,76500,19125,1,1,1,2,7,6,1,4,63.14127861089187,197.3164956590371,260.45777426992896,1207.576953433307,301.8942383583268,1,0,0,1,1,0,1
4730,1,2,9,1,65,0,0,No corresponde,No corresponde,2,0,2,12000,2,48000,2,60000,1,76500,19125,1,1,1,4,3,1,4,0,189.4238358326756,757.6953433307025,947.119179163378,1207.576953433307,301.8942383583268,0,1,1,0,0,1,2
4730,1,3,9,1,18,3,4,Padre no vive en el hogar,Madre no vive en el hogar,0,1,1,0,1,0,1,0,1,76500,19125,1,1,1,0,8,0,4,0,0.0,0.0,0.0,1207.576953433307,301.8942383583268,0,1,1,0,0,1,4
4730,1,4,9,1,17,3,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,1,76500,19125,1,1,1,2,7,0,4,0,0.0,0.0,0.0,1207.576953433307,301.8942383583268,1,0,1,0,0,1,4
4731,1,1,1,0,71,2,4,No corresponde,No corresponde,2,4,3,350,3,21000,3,21350,2,21350,10675,1,1,1,4,1,2,1,0,5.524861878453039,331.4917127071824,337.01657458563534,337.01657458563534,168.50828729281767,0,1,1,0,1,0,1
4731,1,2,1,0,32,3,4,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,21350,10675,1,1,1,0,14,0,4,0,0.0,0.0,0.0,337.01657458563534,168.50828729281767,0,1,1,0,0,1,4
